,AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS
E1496_198,0.051773484483733,0.0476879161449442,1.5031929828771815,0.0022150722723995,0.0490710499364293,0.007372964072816,0.0037844570324494,0.0050640724296667,2.9870417771257403,1.868116724093212,0.3864115401185328,0.0034491086915295,2.110676190364759,0.1367642219903422,2.1639226715382565,0.0281765148005293,2.5861608124252826,2.194257661863797,1.6636735309380888
E1619_714,0.0135870970546833,0.0160168748602054,2.1932171380703536,0.0024834990664334,0.0049789077512569,0.0005855770306866,0.0179581874516999,2.0708351230753634,2.3416845916332663,1.9962320647116505,0.008570483400503,0.0160424936637598,2.3152219209296394,0.0049683013797931,0.0140926984132212,0.0010999408919935,1.897473075948232,1.7536093563166433,0.0512656287739765
E7_697,0.0945263040335677,0.0182844531675134,2.3525683440208844,0.0076822069867321,0.0032243425584359,0.005409387349829,0.0095360778699188,1.9262276482980585,1.980076430687436,2.0561155773289523,0.0096527395591581,0.0070025566659893,2.1444088047195504,0.0094716167179636,0.0077564856360891,0.0395073521327054,1.9245275235969943,1.4576912891537257,0.0672090091780087
E1692_585,1.8218999400068447,0.0033805821102321,0.0030512000474442,2.273070378550234,2.1582294211052884,2.2180820917379305,1.929847989066488,0.0022642488187065,1.7649826782624995,0.0803210753481317,1.9816895105110088,2.1198372002877743,0.0077806079902018,2.340044743647632,1.5737174891973669,0.0067545555032116,0.0009152044665664,1.851245136427332,1.7417825672667342
E1111_381,0.0076593147326141,0.0139453926940763,0.0057036082794765,0.0444244777779343,2.779890739435591,1.8476735439695884,0.1052954802943288,0.0104815696007934,2.230747710524022,2.108607602838797,1.7000857061544492,0.258774064606139,0.0024136311443958,1.5866129221263503,1.7476971637364327,1.874413949498266e-05,0.0134804722013441,2.5646767824411745,2.1741777888245366
E1768_507,0.0011656948416709,0.000106316006415,1.9821259355931613,0.0061310262880311,0.0124239737185944,0.016887936104679,0.026036253627507,2.543353934302364,1.9964604374751704,2.293260917979816,0.0328301827882062,0.0041283017538474,1.907337116299242,0.00541532689958,0.0056154144150886,0.0043458828054565,2.181049847145633,2.0846572400492644,0.0083773537654917
E1303_476,1.4884322846995195,0.0020541763761397,0.0084215794912464,1.9776743805117267,2.245125530940463,1.5821427551166127,2.0202427975417545,0.014319282729431,2.45690598203828,0.1109911743355504,1.82861938325016,1.9235469593654104,0.0024675649950309,2.411102223367988,1.8798857521877488,0.00541217948207,0.0164023388165505,2.0218015104265663,1.9641262718446
E632_727,2.020801295518452,0.0240016224171774,0.0146724383204668,2.463360109095559,1.80785025477966,2.0930512998939133,1.8626715155181928,0.0024926295812952,1.7393635047072082,0.0290299167274674,1.6104668047146111,2.3415698722629505,0.0413089493112615,2.322759504229362,2.597695589889349,0.0201701046135684,0.0201913692478188,2.450921877463551,1.5138578726339993
E880_391,0.0087960218544066,0.0047344331354644,0.0409381710650974,0.0889621502839836,1.4315378243163497,1.5810968734015771,0.0462593480298247,0.0084631705690495,2.053916001480625,1.963606749880832,1.4314514949177692,0.1443241694031147,0.0082628747219729,1.0380795803584757,1.7616698860753748,0.0177677096353788,0.0101282027495153,1.923525501679952,2.0716165234238813
E586_6,0.0013354984932578,0.5480366253769153,0.0034501948523353,0.0022724981873592,0.0062951987952749,0.0256616195293001,0.0078972192447441,0.0433449313081818,0.8714348014671262,0.0244020140912795,0.8519887104972163,0.0006815115785883,0.0212769405831037,0.0290187889508577,0.0153412977132122,2.3851656055648074,0.0025996737493898,0.8600865157513982,0.9898461308786518
E119_549,1.6504456301590718,0.0012804836249581,0.0161658960771947,2.6096114080516624,2.4008968316802246,2.7833454832902937,1.969186582937913,0.0109172768950612,2.244013063266872,0.2010699660176876,1.9482643162340345,2.0431376574114832,0.0226776807511976,2.1741350378365416,2.3833391483471624,0.0136381296212454,0.0392112662457451,2.2538193671925173,2.1962079159975314
E57_719,0.02863142102295,0.0024317509765039,1.955843662470952,0.0009237134140328,0.0420259439512023,0.0041346425631394,0.0010584707312357,1.3645421711726888,1.434071315824213,1.7909322472319686,0.0865127362524878,0.0178819521163102,2.5974716268849583,0.0006531165104502,0.046327096671414,0.0019571534290975,2.0657855373308083,2.56051377798504,0.0385625576662866
E1236_630,1.9524006633127688,0.0067090132967589,0.0014935041554665,1.4030958325867329,2.367383219319282,1.800580090920899,1.8597918108881664,0.1005594820305336,1.8835383070134588,0.0040366719193678,1.7425811130681843,1.883990184313849,0.1064292157744703,2.2254884720743475,2.125848334090043,0.0467698678275254,0.0011593784439119,1.7550331827410743,2.0124964111810955
E1896_709,1.8664997580408529,0.0009407964563982,0.0249210934783245,1.7891975453863072,1.8570294661746471,1.7771178083456198,1.9267792659560044,0.0037370297610063,2.1787893630421453,0.0017659112934288,1.4772271662136494,2.0113116302481573,0.00452465769042,1.4733518279121682,2.289692102414614,0.0678095771112711,0.0463715152024313,1.914754034906141,1.5866726237156936
E1713_149,0.0167833722097504,1.956318051899825,0.8929089688491271,0.0014720905171007,0.0006331974137874,0.0021593547965794,0.0003633452834499,0.0947627459915307,2.3341548142045845,1.569552998976228,1.9997673756856749,0.006500271391828,0.9133846567832464,0.0057763843624992,1.896297130553125,0.1357760226480196,2.118683239357152,1.9244932004713184,2.0122614661620943
E1681_291,0.0925616882983974,0.0080164045554746,2.1090997746044216,0.0022219489862705,0.0423144286265655,0.0756984868850149,0.0438775939792489,1.4741896058722552,2.6927747781960667,2.2481742500190767,0.0509299218671528,0.0217530649775566,1.4270494416829649,0.0021927332352459,0.0081077381842534,0.0071721750832936,2.395103041181834,2.1562021872640647,0.2767849245598679
E1299_162,0.0990332340995661,1.33179329431315,0.8059111239828542,0.026621977500333,0.9166080031804292,0.3922247492047328,0.0661668217528842,0.0521869874769544,1.917790133866768,2.1757181684172595,1.133190783500571,0.0128681706034683,0.7533060756966365,0.1349504145826643,2.21940381470004,0.015066977933795,1.9251362821151727,1.8791827551902864,1.9124126085651727
E654_183,0.0007216851533826,1.80766813705624,1.2564545072609217,0.0023907015249584,0.0835446045846264,0.0388473776757132,0.0122976546989723,0.0267177071857061,2.231378043922652,1.914474722290164,0.9409579905177357,0.0010183722074816,1.5590706768142295,0.1509693420207346,1.78642475226358,0.0073004120698764,1.7979217086999773,1.652491079618826,1.488060917585435
E29_343,0.0182470232060106,0.007941641230683,0.0277938188916536,0.0108587170515339,2.361153759217954,2.2227393417289893,0.0084295729387715,0.0121805031468064,1.9589104640326087,1.5946468182825464,0.1237838973709645,0.0056733726637339,0.0443628592549356,0.0663634497131556,2.2725696944497105,0.0681258353221738,0.074379899577873,1.8151165062291752,2.158693849728796
E100_667,1.5130789442494812,0.0021743719498477,0.0872242101429456,1.9160427389648496,2.1185383715263466,2.207585865708301,2.3113627658422207,0.0482892509420443,1.5648470082827983,0.2021456959977231,1.9699089467434736,2.0723879771499374,0.0085812699977367,2.0584105893220337,2.467919217887365,0.0129320770180576,0.0639775166421626,2.199905944774365,2.504228815886086
E338_92,0.003111629107342,2.05725808778688,0.072783772703957,0.0175498082541531,0.031873791849162,0.0003364229394474,0.009237046202529,0.0214369071547661,1.7685677189718392,0.0863800144749127,2.172672382992485,0.016542184734533,0.0006603681514187,0.0016817639403902,0.0425345354294863,0.589869829748074,0.2235942148868174,2.3411038318668003,2.159858051374752
E704_238,0.0043154524482921,0.0077568920118275,0.1530287966690138,0.0009657231423924,1.4674996162560785,2.103051819897881,0.1085429315113648,0.0045917616590868,1.9606400739199,2.105399869652439,0.2936913520790222,0.0001988065847828,1.6849168607497889,0.141059097062726,2.282645878608177,0.0045211455947302,1.857656444605992,1.7097087175925454,1.4812475947342132
E885_369,0.0639707816904285,0.0310201555601233,2.103813437467124,0.0164106606963752,0.0434039025745902,0.0005534524450127,0.0172033507336682,1.5176557226956118,1.1011006957168632,1.9877053703417007,0.060862007994211,0.0007599498135027,2.301236539438458,0.0175622185081991,0.03474441464124,0.0007180405540531,2.119510594640209,2.375487347999118,0.1446789281049775
E71_405,0.0396941109107669,0.0366525075470594,0.0299549485585134,0.0148329170702842,1.941767057804369,1.398966797624664,0.0263395702099662,0.0338823565504999,2.0787087817397696,3.0161055117880484,0.6477338527056405,0.021305937712801,0.5633154692794962,0.2415675829132073,2.2506692508045782,0.0343158617651556,0.2038986590064355,1.6224259019169065,2.2305429538124644
E1115_93,0.0005499295246384,2.8206677309185,0.0020090665036077,0.1332259079322357,0.0058361566972607,0.0034472695987985,0.1526912300532578,0.0042387796359834,1.7142668506052787,0.4095572961726599,2.3515537414405,0.0098068708654977,0.0385601107440648,0.0010065855613561,0.7024008899460653,0.7711855527912872,1.4670656232986865,1.4050971307606794,2.059858453014477
E730_39,0.0038250213875223,1.967288962142561,0.0009593090063077,0.0064461400558241,0.0052648722695156,0.007058181558875,0.0016275798589247,0.0016153613578049,2.3020587881262005,0.0187159506723531,1.8065127803686785,0.0112478914179184,0.0068123502178483,0.00965010813409,0.0101391524638599,1.838727273217312,0.0145741525495231,1.7251739039577456,1.852224285591432
E1624_645,0.0153433866445275,0.0072130258867565,2.112092271432429,0.0038051234254403,0.1197675696523464,0.0762950425574816,0.0072164684720466,2.200894589291114,1.6131804386926407,2.3716353814449733,0.006115628005365,0.0133494192017315,1.8864832727663927,0.0005954126324785,0.001192568158753,0.0114889217282662,1.979597795279028,1.2335799451467673,0.0493965438879443
E1355_693,0.032423959076628,0.0800475526113367,2.4097207967675844,0.0149634122634555,0.0044714959184424,0.0251522078415411,0.0058455440480431,1.95927984514728,2.4128048575744,2.204450741568564,0.0459187115053638,0.003163455663378,2.2180202546937013,0.0104287654281728,0.0058691564057704,0.0308244796181602,2.18852754470864,1.6647809014813872,0.0395640064806077
E32_227,0.0736608910109212,0.0644018775346948,0.1391454216934381,0.012044649316101,1.4793028257487135,1.70539244153563,0.0595703836284217,0.0158646266851772,2.198939407916885,2.011323555955104,0.0209670995147696,0.0059513991437883,1.9115277981820613,0.0057660141081297,1.7319464669902984,0.0325619482914401,2.113186037418722,2.0558551748462457,1.6272211917882011
E1693_369,0.0072169260668673,0.0053112284734348,2.1038885888421333,0.000647090896161,0.0092916450030836,0.0073704830069233,0.0228079385913136,2.2977940299322515,1.7397032317511696,2.26259815681809,0.8251339037310401,0.015547480878758,1.9713007979649952,0.0090111743942592,0.0120400425827051,0.0061108822206978,2.6042684803609752,2.55922793902335,0.0452057525444133
E626_529,0.0061144997911593,0.0250288094675079,2.171637621733176,0.0076910902622735,0.0389684731720909,0.0579867710955394,0.0010433900825462,1.8318780471853864,1.617662935877999,2.433189186635709,0.0274144006667632,0.0091746734967782,1.3570138578328574,0.0019296022823605,0.0105353779770595,0.0204773528993471,1.4598638933520425,2.0161277429374653,0.032607511073789
E1320_711,1.8722499520066067,1.5045828939942284e-05,0.0017985355960093,2.320953285614688,2.2120393458555085,2.779448916605148,2.1618616790936107,0.0026190409546235,2.021841206592716,0.2962251120738071,2.1374391915292983,2.351180616953563,0.0028411155505959,1.490508303635956,2.367024797570888,0.0042246574444692,0.0001194434054669,2.0656234055089766,1.5846376067399264
E1585_248,0.011518216462418,0.0020183275242507,1.363670430973596,0.0384689449370424,0.1472050374538781,0.2964208735990482,0.0083326825906864,1.7396306802307109,1.8589367089217983,2.053099376325761,0.0660144626700631,0.0013052654321266,2.2082590553825274,0.0008009107800323,0.0684709106947135,0.0432424038831408,1.4043431127449697,1.7936520034845047,0.2867949955308822
E747_657,0.0085826716481784,0.0118804697555622,2.26689315021113,0.1265034532261343,0.0329395756699824,0.0021605640406921,0.032066655938437,3.0951078672038355,2.0744220275745646,2.160387467302152,0.0070527226134257,0.0567877637227611,2.1965719221235585,0.0141292980603704,0.0216568422045482,0.0340932177432366,1.6128357598389091,1.8616498334435985,0.0654729656618248
E1388_390,0.0248193929647422,0.0018688976878198,1.994792369272751,0.0032698946348078,0.011975532608002,0.0098280125983223,0.0135237587009474,2.222750991353612,1.732582032092692,2.293115380744826,0.0810400415973633,0.0009352582321707,1.755308117909655,0.0044017014935718,0.0065473081524545,0.018653431847959,1.3050308082487116,1.939399686117013,0.0287699044828509
E319_143,0.0138419851512363,0.5374441666945865,0.0350505915627251,0.0105550675543654,0.0067358429268767,0.0253614171690802,0.0003232606578416,0.0012403869569056,2.1756703758396663,1.8765797022333817,1.8712069789205672,0.0112596751635335,0.031335084463994,0.0124881459813567,1.3445926230792482,0.0537408996379616,1.7099611044900112,1.8946952798174903,2.1144504872612018
E568_418,1.7016415333926955,0.0965586804703018,0.026980400754117,2.089713464950003,2.488672370616212,1.8669422169437688,2.0618453674979262,0.0078436943866532,2.066480821676164,0.0915710932917131,2.2426333965155947,1.8373775274981103,0.0130137299131645,1.558418889040071,2.251842717509488,0.009784465232954,0.0080608874711497,2.152502999485042,1.3963053685639568
E114_166,0.0100026660467365,0.0276416469827602,0.7826155699795467,0.0192066583745288,0.2736052544452197,0.1521817712169411,0.0136359326308311,0.0665631996072444,1.8465394198495977,1.8082239623475265,1.6770807124780625,0.000527435809551,0.7734370931058859,0.1021402101119106,1.36405439460299,0.0020155365686417,1.97163999330005,1.9391575970955568,2.0068957619441017
E1136_650,1.4201061314204495,0.0225839445944824,0.009981617429182,2.621296918180474,1.862126341128568,1.4478235316000334,2.339008480582894,0.024117766253678,1.6996166043288117,0.0751562742072583,2.1279665585560665,2.1259494773388177,0.0125566989027242,2.4735303731640954,2.1983064113676107,0.0171261362047418,0.0243251134459978,2.9981638159145145,1.8741885164437784
E1955_328,0.0097639284224995,0.004971310417657,2.3541079693114315,0.0725979046260879,0.0037288630684407,0.0019501453620207,0.0012082956869877,1.8821374719237185,1.3869876701728685,2.3499890671950845,0.0770616414021475,0.0134003617424652,1.9190935670670248,0.0322615834236819,0.0034079580291265,0.0014050998499023,2.506412765796836,1.9956537537824264,0.023470247819059
E1445_474,0.0024514504614888,0.0116053705134469,2.7515875361464714,0.0028663509212955,0.0024571365958829,0.0006875901941476,0.0249261133715794,2.3210136822866265,2.5954425382104382,2.182507416267042,0.0005765259194778,0.0125929266656171,1.771004086366346,0.0103891614917172,0.0159877807865311,0.0065225013616875,1.8254551658543248,1.3061855459895693,0.0698460546634884
E594_701,0.0457176548136098,0.0403249829428558,1.8547887726095047,0.0057278758330099,0.0005706703942236,0.0798086977914436,0.042286082492004,1.6864628100858443,1.9096874131114885,1.6676662179707802,0.1080372989364331,0.0027742410836029,1.7576334451192197,0.0121532467158904,0.0319165505751092,0.0206284628257015,2.2456422658549253,1.4322176820815335,0.011665906264679
E1290_119,0.0018304812309954,2.1144465937310444,0.0016851288362929,0.033455418908281,0.0018560170057604,0.0061575935270344,0.0056166541362982,0.0019269357671003,1.812503135524425,1.3318291950504604,2.0071022864607166,0.0006330846915577,0.0318247893517511,0.0064882894328648,1.1861436828849332,0.1817986300621242,0.8424574970717906,1.6776944394569069,1.6990249148613716
E797_250,0.0391855995275767,0.0109570356571151,1.3033044647483678,0.0018689062794803,0.3259449440556181,0.1373426085376656,0.001190386633333,0.0099159263814783,2.181518434569224,1.893054989787177,0.0016925779537736,0.0270756420440257,1.6538183509502744,0.0124173372459369,0.5602695859125703,0.0044674117604016,2.051342467009956,2.746562544808396,2.0223331102305573
E225_368,0.0045662977574428,0.0406956175407474,0.0249989756991589,0.0034636317954493,1.6635665003344624,2.298630519043225,0.121226746502734,0.0040814275330856,1.950173528388232,1.7701871315860578,0.0618269569103461,0.0070805939961527,0.1190527747282325,0.2175649708599188,2.0425703758124043,0.0364539501035038,0.0318865442115524,2.0357533278595694,2.1821848520893994
E168_137,0.0008607055621477,2.0751402618985413,0.0406842523920026,0.1156114237398659,0.0084850881523347,0.0032334963261156,0.0211075436740919,0.0121063680897301,1.9409933392294056,2.275537274042219,2.049725782455992,0.0077849449979481,0.0141463458520409,0.0278829297204401,1.6602066046023032,0.1645672617447321,1.8537346436039288,1.942476130917564,1.5012505054827567
E1775_376,0.0142616122787678,0.0039727576182097,0.0370680181629182,0.0259799963730797,1.6975414407495857,2.33687844651121,0.1885502975959348,0.0013032456753905,1.8990999681382776,1.959995683360136,1.8105734270519007,0.0699918980211969,0.0290350127201606,1.8867627304548555,2.4677403583672977,0.0920355995986469,0.0121339825105901,1.867291257496716,1.5587131776038432
E1468_472,1.7651540977133855,0.0040774793980075,0.0010084930628938,2.477435582794376,1.4142152146570806,1.8837962325938191,1.5789342813348397,0.0380505114422583,2.2234619926409933,0.1936663767268744,2.065966097785472,1.622418754738837,0.0155250925591703,2.0992979219693284,2.0789485977438016,0.0146520807407062,0.007155581320419,2.4796289194983294,1.5949409141616857
E1789_94,0.0010832058927459,2.274829825410688,0.0032986355717411,0.0003072927934185,0.0260311219740889,0.0367750216485903,0.0061349053446632,0.0179892812356329,1.2715147314864743,0.7114224747118371,1.7557913395110178,0.0239563330652543,0.003547511024322,0.0012549352330938,0.3376210401950703,1.2468021473387336,0.5119952684611312,1.7903061899141903,2.3383252733548407
E1362_662,1.7143520516824051,0.0028589429800706,0.0433926438433179,1.78668386685943,1.8970627207107105,2.212333329768432,2.410967859060817,0.0041478198480813,1.512887581723529,0.0033904514257492,2.149342908276529,2.579120929151732,0.0474454740173737,2.3560068648308063,1.6908004724801409,0.0011228664849647,0.0855931236823598,2.729897182559826,2.171858334888188
E384_175,0.0475774551579583,0.2155080635079609,1.1917348174855291,0.0110831419727488,0.0910436991007681,0.1466461493899772,0.0208966129837139,0.0309529317403581,1.97958654336982,1.4782936121626695,0.6709974817912783,0.0065217196077553,1.4573814250988548,0.0130561771583261,1.6427906801799947,0.0218622644668236,1.7197607351434911,1.9009251689684885,1.5422408098122975
E507_744,0.0296146407228655,0.0387260655965776,1.7506434774142705,0.0042486503809569,0.0002303087144925,0.002676664066459,0.0195840078610908,1.9392188137533704,2.6784325079245264,2.2048637730144662,0.0020715021324074,0.042481937814251,2.11026471404867,0.0235578641111499,0.1575169032438902,0.0005238946545902,2.833585198003125,1.8707617658446003,0.016514518247225
E894_373,0.0009994562411248,0.0578034514362502,0.045152029164211,0.0011851548140459,1.835515292165776,1.890414648118732,0.0422062390402669,0.0478910773854949,2.1860013451943567,1.8875096115916583,0.0141949279533821,0.0014758737021807,0.0915997171242299,0.0507024463743016,2.558521586824448,0.0002167321426714,0.0319203310179724,1.958864438019607,2.4495077622339503
E1592_152,0.0026136108419226,1.4479997954218105,0.8102312086433486,0.0006554707423961,0.0522211294093568,0.0332954429678614,0.0071539475702288,0.0041336191776629,1.9088330761717005,1.6411086121498144,2.5196631884751417,0.000379460409732,0.7533194087917878,0.0134107544925105,1.6914806674903495,0.0310492363719127,2.0490733779473063,1.70025636971416,1.5052607585380058
E834_796,0.048857842599159,0.0011687208208191,1.5101359945507449,0.0287183821075166,0.0123575957189735,0.0302491001418137,0.012972487497732,1.8106284453901296,1.7348915261690296,2.1167149755469343,0.0026666225707238,0.0062804065772686,2.3243219289746,0.039865383656306,0.0151623368842147,0.0326644752414403,1.6886585713681783,1.54938098797619,0.0052196619786841
E1198_713,2.154943051296548,0.0149131570574405,0.0765779794243227,1.7008918940268918,2.6643695057536982,1.9887048290442555,1.8847521418549205,0.0016897843185878,1.5031922880884283,0.0137741326934315,1.524524574268081,1.8415810740903988,0.0240952470647086,1.414450588992996,1.663707906885704,0.019892040238779,0.0090322977261217,2.0108917447915733,1.707056907812358
E757_521,1.6219928682139415,0.0188202640352293,0.0088735039075908,1.4301301863547642,2.2231756488058467,1.3749256703932138,1.6651128455814557,0.0207163509881522,2.1228141890205814,0.0945998626199789,1.8421071744670268,2.050393805003444,0.0016609531521297,2.529539211300234,2.3462694328658444,0.0185961036654628,0.036093711884601,2.1072170640281067,1.906165698159812
E150_782,1.7920931613492783,0.0009612353303144,0.0066331064480022,2.4751041409074244,1.6473821620734754,2.2539656535238235,1.8965383105848828,0.0047623987166577,1.938636770907613,0.1194048309239905,1.603271815593561,1.6514266835363034,0.0199303695653977,1.5731308754987698,2.198489864300394,0.000439972848022,0.0446350996377648,1.8393738650787848,1.7148342093891251
E1644_448,0.23301362496724,0.0107474501221541,0.0477388294203237,0.3039521744532458,1.6526568227222769,1.6322280730404044,0.655223486880506,0.0313940561120506,2.305350286515661,2.072107347271617,2.0837522880727346,0.5540240860840109,0.0076622566852588,1.5410661363388525,2.0847934134470627,0.0543654618704585,0.0177950003722758,2.3104902585340654,1.9039707820587448
E443_357,0.1236076516428335,0.0150133433437284,0.0117177859624899,0.0087210359937236,1.5079180828395382,1.7838193846592456,0.0158546083672222,0.0244781190641377,1.8981301533487784,2.0939960879187525,1.7078396274814474,0.0019557407449883,0.0012306370363423,1.5727260146504802,1.9095042849871675,2.383263380009573e-05,0.0131567668712349,2.0196266523923208,1.8710409615269097
E860_310,0.0214594566553845,0.0001123983483761,0.1163585466820098,0.0007724741436182,1.998223553082365,2.207999045326401,0.0351054370100165,0.0056402327384269,2.2967212330757816,1.997941613414868,1.2875451304257746,0.0676289035968585,0.2085038601359959,1.1822618976563155,2.209520236986606,0.0560949782099258,0.1440018083648951,2.3553246804855084,2.2737705714550995
E683_395,1.1095044372436964,0.0502955323808133,0.0029185200611682,1.0617919703685337,1.9874150995285964,1.5753657083594432,1.1276865226406725,0.0367734448406569,1.7072126075021443,1.1718546813619837,2.1699026641893973,0.7283320876885149,0.0395640098867215,2.360116654054676,1.9447487157323493,0.0054505518701603,0.018597783919806,2.128256152920444,1.5213825712758466
E1776_314,0.0170458408466699,0.0287294350276757,0.0009397369754986,0.0166612171076789,2.9499448946993745,2.4126873062240954,1.3554135491233509e-05,0.0537106654622427,2.40688323775533,2.016185253593568,0.2889057278683425,0.0191336397078006,0.2219304054478467,0.1232072154957661,1.7630704825628165,0.0220914173784627,0.3001882374727275,1.8107623399489488,2.4333972158804094
E1450_314,0.091674242455669,0.0045427554549857,0.0394289603124586,0.0009736250218199,2.386721249448024,1.6237525743969483,0.0151706531915934,0.0585708563687229,1.7172749745271625,1.8409792086016723,0.1870307313036824,0.0691266774776997,0.3652182217702341,0.0357349086414773,2.2775852081478303,0.0467213114975364,0.0259837652723118,1.8815295519497084,2.1341848608466285
E1341_383,0.0424223102742993,0.021713775690326,0.008483274118613,0.0030075524901996,1.8742481747099269,2.175705447059101,0.0214320199096579,0.0114065224986172,2.117648546407892,1.987729401797884,0.0239582357816564,5.488335949970215e-05,0.0725477514818964,0.0425135898284236,1.6747252899719516,0.0236879346097646,0.1052876843392867,1.65801487114573,1.9511278868935
E895_142,0.0193634887359832,1.1680060394185665,0.0253244424977936,0.0040937728712084,0.0737569224938479,0.0084553975979884,0.0186399333467128,0.0168128787964519,1.86909872664598,1.8264398749959176,1.9500999046052847,0.0060009086635851,0.0023455695976328,0.0188197369888839,1.4345602212503863,0.043663769387332,1.9346488724621809,1.883746146907423,2.1043695361705925
E415_10,0.0014755378754216,1.2477570730133052,0.0483451609738317,0.0065706787350582,0.0116884361805569,0.0012943462492251,0.0056431275496337,0.0018807645373312,1.3729430001200127,0.0095711542361229,1.3691259522527204,0.0181326430935434,0.0165168008845612,0.0055097745890575,0.0034515078875856,2.034676679384128,0.0251643015923241,1.5828459963800572,1.2820205299914609
E1403_381,0.0125573247909635,0.0103171317119994,0.0018503820704257,0.0229939265353644,1.5844009540260702,2.27303588320923,0.0025351925170631,0.0107979958176045,1.8238257275701049,2.245216301195689,1.0122564941401715,0.0197027377411333,0.0113871509192511,1.4802023751266662,2.2274717053080435,0.0820731767975753,0.0222698194378012,1.5919365175572366,1.6826927208777558
E1132_625,0.0150519805699658,0.0034812731928744,2.696379008449524,0.0674164245260633,0.0026702710204104,0.0105026595206221,0.0365671687492229,2.8960656802757327,2.023962257953193,2.067124073209522,0.0234850726983139,0.0118953442870427,1.7434634351396725,0.01352271292593,0.0237662589114217,0.0350674031598329,1.880160555200688,2.1726794064972994,0.153150237847382
E1643_356,0.0218965881888056,0.0176148772849989,0.9453961532980004,0.0184604953489746,1.147685008947919,0.7658301016536088,0.0390133723586223,0.6798474362812854,1.66008513406742,1.9854988471250608,0.0824431221995467,0.006977628522738,1.2368233578098158,0.0116866379018383,0.4802705070749964,0.0584167916118326,1.943274509180152,2.391381272388907,0.894237545087778
E1494_315,0.0014287031661713,0.021692556529703,0.0492215695189849,0.0012331862082626,1.6750931410166443,2.052142816493938,0.008032192229849,0.0200256032024654,1.7400460375481666,1.8535025506593097,0.5495097713419008,0.0236363905946788,0.122647988795145,0.4733439390336918,1.3945396354894195,0.0034060783927949,0.200051585938074,2.286758188330942,2.028388382155374
E421_358,0.0052833222165204,0.0024274321528648,2.2028655172664555,0.0139637283770946,0.000322399776664,0.0396847851095419,0.0096879516336369,2.0607961675252016,1.6724124082449234,1.8581450932031112,0.0589393706586218,0.0749107268829596,2.5702016688348173,0.0071639434574278,0.0107054217181121,0.0087971167031217,2.0008923685595383,2.096512361775252,0.0026612409627884
E633_340,0.0102559084964598,0.0533839680423538,1.6767706001133442,0.0266272721227321,0.0233815335715481,0.0043050454124739,0.0002162236078835,1.6123468631921356,1.9479468841109904,2.136518242890668,0.3557175783223948,0.0247256853519806,1.3257238454029538,0.0015924079068847,0.0179867368997784,0.0165902250640589,2.412011551721252,1.7883288610174275,0.6374959552388538
E638_462,0.0034102059305953,0.0089406259634612,0.0610405893695928,0.1239878589198997,1.3565042435827968,2.564923697786764,0.110565054320468,0.0016289194821559,1.9612266872527573,1.84745478009362,1.5092344239234807,0.0635106095689393,0.0517391851687242,2.0446436358366102,1.4313184770917766,0.0915004002085086,0.2182038320026385,1.871413215928284,2.2898192596376825
E1345_742,0.0370216246851916,0.0006014271489961,1.8705884985434764,0.0341883206365521,0.0291995945902362,0.0072525434566183,0.0212895787282826,1.4485382687521415,1.2717083910097742,2.2912281951794182,0.0118386078042226,0.0030080399435335,1.4390959576124531,0.0081432129815892,0.0020644010547274,0.0086278398750489,1.8016882870077464,2.154874424175794,0.0345349722943631
E1802_653,0.0035309826095654,0.0010339490956204,1.7737892914395408,0.0216090990776118,0.0126007986683446,0.0477314197272106,0.0017221400811414,1.6183844999094283,2.437954840464436,2.088619500595431,0.0924920499543347,0.0408300070645653,2.3926647510001766,0.0772014299677164,0.0123092421509878,0.0142710921339224,1.2377866776999709,1.9569646994010763,0.0787060162881487
E944_155,0.0365424980039862,0.4216720431228078,0.0751194235390192,0.0031168776225952,0.0597655308921648,0.007272618982152,0.0025122818714667,0.022459481973517,1.8391931167820976,1.1996407163404958,2.3385339048132376,0.0068816694317949,0.2275083775333497,0.2790953408908571,2.220612104255318,0.0112896564552261,2.227977905296999,1.6376596372316687,1.847826872076896
E1255_514,0.9592442444687932,0.0459732804595376,0.0362835319431914,1.9047272672807312,1.4286876632979084,1.3984133487171115,1.6698122291250068,0.0219284352284636,2.8086962012683245,0.3431578164559561,2.0542668533675466,1.2814838382258065,0.1284371598426428,2.5262301002762304,1.6842317680251369,0.0039742433262782,0.0118799095993024,2.4525903871900185,2.8097262586495497
E754_372,0.0030490456112761,0.0174437829171687,0.0291210252318909,0.0014002900661775,1.843540960226792,1.5930868153770068,0.0068280656571892,0.0135694752029547,2.5411966273783366,2.150428961962896,1.7345063722928045,0.1269481853886493,0.0008003227300199,1.249144200603428,1.4374998217712118,0.0549548877706629,0.0588051077920219,1.8727764718030904,1.988086585543288
E929_495,2.0002716095780726,0.003556374156059,0.0079838506810069,2.527525357098592,1.6107108221698692,2.8161653758377163,2.379198819762834,0.0052278907182254,1.6850587669737953,0.0464306293336604,1.665694638922636,2.163326957992985,0.0132251567947387,2.1638147654601205,1.9028262611652005,0.0013601343634736,0.0277344312964323,1.9526269420032445,1.8473886028907311
